% Model,WS240516_2D+2DAS_STREED_explicit_heating_v28_IMPROVED.mph
% Version,COMSOL 6.2.0.290
% Date,"May 17 2024, 08:13"
% Table,Study 1.2 - Matching Condition CSV - 
% 0 I_in (W/m^2),1 P_in (W),2 V_ratio (1),3 SWP (kg/kWh),4 Q_feed (W/m^2),5 Q_air (W/m^2),6 P_feed (W),7 P_air (W),8 T_max (degC)
999.9938100606179,439.42,288,2.106339090192168,846589.0434800962,110779.2496543435,697.5893718275992,38.838197368003144,92.07373179194451
999.9938100606179,439.42,290,2.1410117176227295,844686.4425468971,116316.38388905408,696.0216286586432,40.77946626928049,92.39111440092091
999.9938100606179,439.42,292,2.1753104559548593,842705.6911687882,122032.67991174509,694.3894895230815,42.78354766390925,92.7038550085116
999.9938100606179,439.42,294,2.209171489070018,840647.907701447,127924.9717877693,692.6938759459923,44.849331603996966,93.01139080898872
999.9938100606179,439.42,296,2.242526506015049,838514.555033633,133988.8426885071,690.9359933477136,46.97526958960158,93.31316998207512
999.9938100606179,439.42,298,2.2753147069392137,836307.4118697258,140219.71581887707,689.117307380654,49.159757037994474,93.60868760940104
999.9938100606179,439.42,300,2.3074792610416064,834028.5063798577,146612.30123366925,687.2394892570027,51.40093934249822,93.89748101752213
999.9938100606179,439.42,302,2.3389675329793165,831680.0973884915,153160.72430276257,685.304400248117,53.69675691122337,94.17912963670312
999.9938100606179,439.42,304,2.3697340832453637,829264.757472554,159858.85948231633,683.3141601573844,56.0450621842125,94.45328634046558
999.9938100606179,439.42,306,2.399736375763804,826785.3217780184,166699.92317410352,681.2711051450871,58.44347689362549,94.71965159275805
999.9938100606179,439.42,308,2.428938724032579,824244.5037947398,173677.04859162483,679.1774711268656,60.88959360657056,94.97794089869603
999.9938100606179,439.42,310,2.45730751320198,821645.1102246864,180782.72884921124,677.0355708251416,63.380780477208866,95.22792013242577
999.9938100606179,439.42,312,2.48481741760827,818990.4105613782,188009.5731944355,674.8480983025756,65.9144463749599,95.46943903412159
999.9938100606179,439.42,314,2.5114510513612083,816283.502002093,195350.2984708167,672.6176056497246,68.48803789140328,95.70237657051575
999.9938100606179,439.42,316,2.537192841846235,813527.563264389,202797.3024494816,670.3467121298565,71.09888975423995,95.92665223236645
999.9938100606179,439.42,318,2.562031354405251,810725.7534301426,210342.92659985588,668.0380208264376,73.74431695230653,96.14224214716364
999.9938100606179,439.42,320,2.585964233365224,807881.1436045492,217980.1556198604,665.6940623301485,76.42185998449972,96.34917000480846
999.9938100606179,439.42,322,2.6090176772363667,804998.2685553553,225701.3955138631,663.3185732896127,79.12885646501992,96.54781072538799
999.9938100606179,439.42,324,2.631143329182698,802078.6370867222,233500.3045940754,660.912796959459,81.86308305580745,96.7376429610913
999.9938100606179,439.42,326,2.652350771001158,799125.9895772834,241366.13530053943,658.4798154116814,84.62077176009244,96.91886835288005
999.9938100606179,439.42,328,2.6726592341418587,796143.3324545715,249293.83837139624,656.0221059425669,87.40015235259123,97.09171312160112
999.9938100606179,439.42,330,2.6920823878134295,793133.4184223166,257277.12254385898,653.5419367799888,90.19901917379114,97.25633857718805
999.9938100606179,439.42,332,2.710634546569595,790098.9784546723,265309.74463163404,651.04155824665,93.01518341936074,97.4129149849075
999.9938100606179,439.42,334,2.7283304958845536,787042.6517846688,273385.5437303866,648.523145070567,95.84648513227495,97.56162562609836
999.9938100606179,439.42,336,2.7451881986253057,783966.9094074251,281498.9105484294,645.9887333517182,98.69095774588594,97.7026677426395
999.9938100606179,439.42,338,2.761225455125454,780874.2156776453,289644.17173675477,643.4403537183797,101.54661223563191,97.83623348080948
999.9938100606179,439.42,340,2.7764631871086687,777766.9504225254,297816.2931595685,640.8799671481609,104.41168367928996,97.96254050862132
999.9938100606179,439.42,342,2.7909210849079984,774647.3018339168,306010.1827829043,638.3093767111475,107.28438685606466,98.08179361350375
999.9938100606179,439.42,344,2.804615579001993,771517.1628086307,314220.35510842496,635.7301421543117,110.16279860013071,98.19417080776185
999.9938100606179,439.42,346,2.8175739361562346,768378.6011442187,322443.2731279416,633.1439673428362,113.04567886858698,98.29993458998081
999.9938100606179,439.42,348,2.8298160792440803,765233.4824548993,330674.36653257284,630.5523895428371,115.93142535270755,98.39928292215455
999.9938100606179,439.42,350,2.8413651541922498,762083.5381897298,338910.0133557241,627.9568354683373,118.81876822394693,98.49244948897558
999.9938100606179,439.42,352,2.8522428167504064,758930.2527022053,347146.6286922732,625.3585282266172,121.70645064717478,98.57963874683185
999.9938100606179,439.42,354,2.862469690755457,755775.1821041341,355380.60181433277,622.7587500538065,124.59320673403407,98.66104829486608
999.9938100606179,439.42,356,2.8720676096978583,752619.7924738171,363608.64340387814,620.1587089984253,127.47788327954244,98.736887716524
999.9938100606179,439.42,358,2.8810579893517723,749465.3711507054,371827.778584241,617.5594658281813,130.35943731899712,98.8073602127543
999.9938100606179,439.42,360,2.88946225500752,746313.1913703054,380035.33541226626,614.9620696891316,133.2369320934298,98.87266952668193
999.9938100606179,439.42,362,2.8973015332604994,743164.4286509145,388228.6637908371,612.3674892083535,136.10943850289453,98.9330138357372
999.9938100606179,439.42,364,2.904594930247668,740020.1740795606,396405.19442345883,609.7766234415578,138.97605577540858,98.98857068993601
999.9938100606179,439.42,366,2.9113616629124404,736881.4383774223,404562.6204326573,607.1903052229959,141.835975140711,99.03951826386606
999.9938100606179,439.42,368,2.9176201617223687,733749.0885935498,412698.6085873682,604.609249001085,144.688378589212,99.08602484473687
999.9938100606179,439.42,370,2.923396548731853,730624.1997366863,420811.90668531146,602.0343405830295,147.53282711018107,99.1283501607262
999.9938100606179,439.42,372,2.928705881166276,727507.4803017654,428900.54266120127,599.4661637686546,150.36862931546548,99.16662229116122
999.9938100606179,439.42,374,2.9335632764032233,724399.6206272896,436962.7735582026,596.9052873968866,153.1951741402514,99.20097445633917
999.9938100606179,439.42,376,2.9379853649729823,721301.329819389,444997.0173906853,594.3522957711765,156.01190695476535,99.23155662089607
999.9938100606179,439.42,378,2.9419879167895715,718213.2729785859,453001.76075634686,591.8077369343548,158.81829717392486,99.25851136490132
999.9938100606179,439.42,380,2.9455876318793157,715136.0114577231,460975.8216577998,589.2720734411638,161.61393040019635,99.28199016541862
999.9938100606179,439.42,382,2.9488011792651707,712070.0067195133,468918.21057295904,586.7456855368789,164.3984597161367,99.30214252451316
999.9938100606179,439.42,384,2.9516537401995393,709016.3527198776,476828.7322926664,584.2294746411791,167.17181668319054,99.31924215097433
999.9938100606179,439.42,386,2.9541561765769644,705975.2625876534,484706.08369941707,581.7236163722264,169.9335444402128,99.33336957138374
999.9938100606179,439.42,388,2.956316464765614,702946.9001838772,492548.8466457366,579.2282457515148,172.68314579759732,99.34457363936428
999.9938100606179,439.42,390,2.9581471293192267,699931.6253585194,500356.13365726627,576.74365929542,175.42030961490565,99.35296167763556
999.9938100606179,439.42,392,2.9596607499486374,696929.7889105382,508127.13374506787,574.2701460622834,178.14475156679222,99.35864398572363
999.9938100606179,439.42,394,2.9608695293044787,693941.769794104,515860.9191381179,571.8080183103417,180.85614638517444,99.36172694713866
999.9938100606179,439.42,396,2.961784771169904,690967.867106919,523556.8277845425,569.3575224961012,183.55426196068683,99.36231063431967
999.9938100606179,439.42,398,2.9624178134861423,688008.2850476308,531214.4796338539,566.9188268792477,186.23896505108505,99.36049518552409
999.9938100606179,439.42,400,2.9627801276452983,685063.291724139,538833.3553607604,564.4921523806905,188.91007358564514,99.35638216558903
999.9938100606179,439.42,402,2.9628832540378696,682133.1261385928,546413.1531291433,562.0776959382005,191.56748174336923,99.3500767588834
999.9938100606179,439.42,404,2.9627370286185735,679217.9434283214,553953.9091915493,559.6755853849368,194.2112022340704,99.34166465254793
999.9938100606179,439.42,406,2.9623477830210474,676317.8149589329,561454.6504156208,557.2858795261607,196.84089388639498,99.3311869962971
999.9938100606179,439.42,408,2.961728070996667,673432.9076576061,568915.3866859195,554.9087159098674,199.45656016578036,99.31876377121523
999.9938100606179,439.42,410,2.9608870501370887,670563.4108312356,576335.723298451,552.5442505249381,202.05806269259605,99.30447519673169
999.9938100606179,439.42,412,2.959833402071436,667709.4174865073,583715.4753205596,550.192560008882,204.6453366311349,99.28839687698587
999.9938100606179,439.42,414,2.9585754093470897,664871.1019516313,591054.3850813338,547.8537880081441,207.21829164431898,99.2706033108471
999.9938100606179,439.42,416,2.957122100299761,662048.5731664528,598352.288953606,545.5280242891571,209.77687036595154,99.25117379961944
999.9938100606179,439.42,418,2.9554809696226934,659241.9204255859,605609.0193860582,543.2153424306828,212.32101405406436,99.23017263824869
999.9938100606179,439.42,420,2.953659697505258,656451.2189559656,612824.4503137701,540.9158044197156,214.850678511443,99.20766626568843
999.9938100606179,439.42,422,2.9516650526529324,653676.4135016608,619998.745406031,538.6293647253685,217.3659211190517,99.18371256399774
999.9938100606179,439.42,424,2.9495045664613717,650917.5000367555,627131.9067298181,536.3560200302865,219.86674260155382,99.15837576247134
999.9938100606179,439.42,426,2.9471844793349247,648174.5820180854,634223.7905863405,534.0958555829023,222.35309257946028,99.13170957467713
999.9938100606179,439.42,428,2.9447114662081355,645447.6031408777,641274.6213508421,531.8488249880832,224.82504971669087,99.10377260715688
999.9938100606179,439.42,430,2.9420862008003623,642736.5323459703,648284.1095447531,529.6149026530795,227.28251252469184,99.074555648525
999.9938100606179,439.42,432,2.9393227075964194,640041.6196061715,655252.7400373344,527.3942945554853,229.7256509942161,99.0442104372712
999.9938100606179,439.42,434,2.93642467618527,637362.7886043852,662180.2824325714,525.1869378100134,232.1543843505164,99.01275874495241
999.9938100606179,439.42,436,2.933397365537735,634700.0373362313,669066.6706668095,522.9928307650546,234.56868943227636,98.98024060810326
999.9938100606179,439.42,438,2.9302445414988907,632053.3698380361,675911.9405012822,520.8119767465417,236.96857877705912,98.94668714129256
999.9938100606179,439.42,440,2.9269720340150784,629422.7827304881,682716.2258360113,518.6443729699222,239.35409932899452,98.91215097369201
999.9938100606179,439.42,442,2.92358603996104,626808.325635189,689479.8287651497,516.4900603233957,241.7253569995449,98.87668868062514
999.9938100606179,439.42,444,2.920094043707807,624210.0362613061,696202.9241346684,514.3490698793163,244.08241308811753,98.84037666482209
999.9938100606179,439.42,446,2.916525713255538,621628.8473844413,702888.3905046899,512.2221702447796,246.42627679171014,98.80356698836226
999.9938100606179,439.42,448,2.9129147242550086,619065.6863913283,709538.7120181713,510.11012558645456,248.75781902824977,98.7666561257127
999.9938100606179,439.42,450,2.9091694495855127,616516.9440770601,716143.4230855025,508.00996191949747,251.0733706572058,98.72846864657367
999.9938100606179,439.42,452,2.905220008453541,613979.8817975835,722698.2127855798,505.9194226012088,253.3714203088481,98.68811460930795
999.9938100606179,439.42,454,2.9011530975663598,611457.5201044584,729211.680110932,503.8409965660737,255.6549827117475,98.64668733540935
999.9938100606179,439.42,456,2.8970633333273867,608953.2230174547,735691.5062823005,501.7774557663827,257.9267508320337,98.60538545342598
999.9938100606179,439.42,458,2.8929093527062832,606465.1866239373,742132.6228816521,499.72731377812437,260.1849477284425,98.56365214760973
999.9938100606179,439.42,460,2.8886743639862833,603992.577535043,748534.1191706796,497.68988388887544,262.4292541044069,98.521252516564
999.9938100606179,439.42,462,2.884363370569067,601535.4659586947,754896.3776655565,495.6652239499644,264.6598040666181,98.47823780152498
999.9938100606179,439.42,464,2.8799801158109846,599093.7878570508,761219.4616980302,493.6532811942098,266.87661981861083,98.43464127553267
999.9938100606179,439.42,466,2.875527461272002,596667.4365856532,767503.6789736041,491.65396774657825,269.0798092391359,98.39048526226975
999.9938100606179,439.42,468,2.87100820556972,594256.2731473293,773749.2381042871,489.66716907339935,271.26944546566625,98.34579237645437
999.9938100606179,439.42,470,2.866425389191369,591860.2636314599,779956.3108120669,487.6928572323229,273.4455887023689,98.30058686544947
999.9938100606179,439.42,472,2.861782030520074,589479.2576807899,786125.3460675379,485.7309083289709,275.60839635425083,98.25489418317488
999.9938100606179,439.42,473.99999999999994,2.85708111194084,587113.1422359527,792256.5910003408,483.781229202425,277.75795506271635,98.2087407917819
999.9938100606179,439.42,475.99999999999994,2.852325260735098,584761.9295778911,798350.1205163357,481.8438299721823,279.8942910890787,98.16214938326817
999.9938100606179,439.42,477.99999999999994,2.8475165269757468,582425.4754836442,804406.2515589579,479.91859179852275,282.01751555082365,98.11513633753611
999.9938100606179,439.42,479.99999999999994,2.842656655353759,580103.7400858628,810425.0138259296,478.00548183075097,284.1276388597025,98.06771486939846
999.9938100606179,439.42,481.99999999999994,2.8377475709806252,577796.6918630863,816406.5133738375,476.1044740951831,286.22469819818986,98.01990017174347
999.9938100606179,439.42,483.99999999999994,2.8327921018960587,575504.1742835655,822351.24192466,474.21543960965795,288.30886595953916,97.97171639046945
999.9938100606179,439.42,485.99999999999994,2.827793836912696,573226.2172807163,828260.0368219247,472.3384030393102,290.38043570877534,97.92319364773681
999.9938100606179,439.42,487.99999999999994,2.822751317963741,570962.5986529716,834131.8175774808,470.47318129004856,292.4390286365799,97.87431890513886
999.9938100606179,439.42,490,2.8176649896596975,568713.1711178315,839965.9067953426,468.6196530010931,294.4844072540814,97.82509496091848
999.9938100606179,439.42,492,2.812543411400927,566478.03846817,845764.40086375,466.77790369777205,296.51730653592966,97.7755930598168
999.9938100606179,439.42,494,2.807386413634098,564257.0538762221,851527.5840138464,464.94781239400703,298.5378261309783,97.72581318016313
999.9938100606179,439.42,496,2.802198189162592,562050.1878466355,857255.2953934047,463.1293547856276,300.5459096458997,97.67580619097839
999.9938100606179,439.42,498,2.7969791846954015,559857.2385442005,862947.9640677775,461.32236456042125,302.54170750710387,97.62556994065818
999.9938100606179,439.42,500,2.791729827874494,557678.1375372183,868605.8159005943,459.52678533066785,304.525298900325,97.57510503765252
999.9938100606179,439.42,502,2.78645194512837,555512.8822902708,874229.0112119545,457.7426150071831,306.49674003233196,97.52442831359872
999.9938100606179,439.42,504,2.781146926361964,553361.2667092409,879817.8677438484,455.9696837684144,308.4561423005765,97.47354812480785
999.9938100606179,439.42,506,2.7758162917022533,551223.2629455471,885372.6043552567,454.2079686671308,310.4035824350267,97.42247383808797
999.9938100606179,439.42,508,2.7704601761746455,549098.6943630445,890893.2433611859,452.4573241551486,312.33906825912095,97.37120520768002
999.9938100606179,439.42,510,2.765080333021787,546987.5086404949,896380.1738488475,450.7177071197678,314.2627361832967,97.31975695777624
999.9938100606179,439.42,512,2.7596730332220676,544889.3886613387,901833.114011147,448.9888562569431,316.1744874085496,97.26807506079456
999.9938100606179,439.42,514,2.7542420735465254,542804.3936896375,907252.5525727492,447.2708204002613,318.07449327730234,97.2161963721133
999.9938100606179,439.42,516,2.748795974576527,540732.6618863948,912639.3456302114,445.5637133943893,319.96305392922136,97.16422344134025
999.9938100606179,439.42,518,2.743338141929068,538674.1591677333,917993.7489581192,443.8675071542122,321.8402590365501,97.11219379995214
999.9938100606179,439.42,520,2.73785499039009,536628.2910269137,923314.401259128,442.18171180617685,323.7056313408208,97.05993443186173
999.9938100606179,439.42,522,2.7323509376580093,534595.088668003,928602.511437276,440.5063530624344,325.559594672794,97.00749920134245
