% Model,WS240516_2D_simple_vapor_water_resonance_v1.mph
% Version,COMSOL 6.2.0.290
% Date,"May 17 2024, 07:41"
% Table,Export CSV - 
% 0 I_in (W/m^2),1 P_in (W),2 u_ratio (1),3 FOM (1),4 Q_feed (W/m^2),5 Q_air (W/m^2),6 P_feed (W),7 P_air (W),8 T_max (degC)
100,0.09999999999999999,1140.6249238513203,3.2805694682371898,0.8458502423771901,1.2937942282409516,8.458502423771901E-4,0.0012937942282409515,20.12609777508152
100,0.09999999999999999,1178.7686347935867,3.2722827024368843,0.39403990112923326,2.733107502168404,3.9403990112923324E-4,0.0027331075021684043,20.12386314432905
100,0.09999999999999999,1218.1879120101148,3.1803560748567876,0.16754338967400223,5.057468383189507,1.6754338967400225E-4,0.005057468383189507,20.11897590562438
100,0.09999999999999999,1258.9254117941662,3.0258807319727996,0.06535968475639287,8.331677761067127,6.535968475639287E-5,0.008331677761067127,20.112314571814238
100,0.09999999999999999,1301.0252169108314,2.8355257227287063,0.025621187098461482,12.454107817758535,2.5621187098461484E-5,0.012454107817758535,20.10484023773995
100,0.09999999999999999,1344.5328842997608,2.6325407686919022,0.009493278163546113,17.208522841268184,9.493278163546113E-6,0.017208522841268184,20.097347924177654
100,0.09999999999999999,1389.4954943731375,2.4307806876630553,0.0030701194728331867,22.362767537571568,3.070119472833187E-6,0.02236276753757157,20.090220608322113
100,0.09999999999999999,1435.9617019622142,2.2392930041897707,0.0011585900958161353,27.702778764884265,1.1585900958161353E-6,0.027702778764884264,20.083688735012913
100,0.09999999999999999,1483.9817889675662,2.0608480777504434,4.1037326425101675E-4,33.060047884213276,4.1037326425101675E-7,0.033060047884213274,20.07776264104774
100,0.09999999999999999,1533.6077187700123,1.89832695800402,1.275660267905275E-4,38.31548306904454,1.275660267905275E-7,0.03831548306904454,20.072487471854856
100,0.09999999999999999,1584.893192461114,1.750757611649396,5.1971710688218433E-5,43.3871481045112,5.1971710688218436E-8,0.0433871481045112,20.067804554704992
100,0.09999999999999999,1637.8937069540646,1.6180259597315807,2.5144275724246083E-5,48.22325535480078,2.5144275724246083E-8,0.04822325535480078,20.063670340619865
100,0.09999999999999999,1692.6666150378762,1.4989138331926852,1.1410442697511239E-5,52.80613096754101,1.1410442697511238E-8,0.05280613096754101,20.060020133910598
100,0.09999999999999999,1749.2711874398424,1.3911087518367173,9.380649349701632E-6,57.1247515284676,9.380649349701632E-9,0.0571247515284676,20.056773169411997
100,0.09999999999999999,1807.7686769634342,1.2932181287404139,6.8956487922598134E-6,61.19232942781236,6.895648792259814E-9,0.06119232942781236,20.053860299454414
100,0.09999999999999999,1868.2223847710366,1.2046180332382574,6.053720787983745E-6,65.00556598039327,6.053720787983745E-9,0.06500556598039327,20.051255396431884
100,0.09999999999999999,1930.6977288832495,1.1246725918041791,5.0804855434755316E-6,68.5692416469355,5.080485543475532E-9,0.0685692416469355,20.048934163456806
100,0.09999999999999999,1995.2623149688789,1.052732838115251,4.893623822911761E-6,71.90864660501103,4.893623822911761E-9,0.07190864660501103,20.04686649325498
100,0.09999999999999999,2061.986009502219,0.9871565431229322,4.392823843535829E-6,75.03047582181041,4.3928238435358285E-9,0.07503047582181041,20.0450041017142
100,0.09999999999999999,2130.9410153667955,0.9271920244917463,4.533332558979544E-6,77.95331910414973,4.533332558979544E-9,0.07795331910414972,20.043313931380396
100,0.09999999999999999,2202.2019499873736,0.8717026849998097,3.360993449051514E-6,80.69187489427014,3.360993449051514E-9,0.08069187489427014,20.041762191320345
100,0.09999999999999999,2275.8459260747886,0.820487814849362,4.9982689689549265E-6,83.2623684297937,4.9982689689549265E-9,0.0832623684297937,20.040336722571624
100,0.09999999999999999,2351.952635070959,0.7735189725411065,2.8819284539778153E-6,85.665697038014,2.8819284539778153E-9,0.08566569703801401,20.03903963423602
100,0.09999999999999999,2430.604433384409,0.7303570632339678,8.489885940533855E-6,87.92127807208288,8.489885940533855E-9,0.08792127807208289,20.037852423489596
100,0.09999999999999999,2511.88643150958,0.6903345649643235,1.682686418866204E-6,90.04075954809855,1.6826864188662039E-9,0.09004075954809855,20.03675290988906
100,0.09999999999999999,2595.8865861263935,0.6530557938758168,6.029910263047584E-6,92.03178105291643,6.029910263047584E-9,0.09203178105291643,20.03573237961558
100,0.09999999999999999,2682.6957952797275,0.6182964188657213,1.963675661849344E-6,93.90584885498018,1.9636756618493443E-9,0.09390584885498018,20.034780816567377
100,0.09999999999999999,2772.4079967417756,0.5858355012172113,4.064903101601906E-6,95.66742916136846,4.064903101601906E-9,0.09566742916136846,20.033908144579243
100,0.09999999999999999,2865.120269663782,0.5558449960749999,1.7669316055150394E-6,97.33078197638696,1.7669316055150395E-9,0.09733078197638696,20.03312342295476
100,0.09999999999999999,2960.932939627084,0.5280438226920744,2.5264833387143226E-6,98.89613865947263,2.5264833387143224E-9,0.09889613865947262,20.032405401475444
